smiles,pIC50
CC(=O)Oc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(=O)OC2=O)cc1,4.779107750780481
CC(=O)Oc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)COC2=O)cc1,8.899629454882437
CC(=O)Oc1cccc(C2=C(c3ccc(S(C)(=O)=O)cc3)COC2=O)c1,8.774690718274137
CC(=O)Oc1ccccc1C(=O)O,5.619788758288394
CC(=O)Oc1ccccc1C(=O)OC(CO[N+](=O)[O-])CO[N+](=O)[O-],5.113509274827518
CC(=O)Oc1ccccc1C(=O)OCCCCO[N+](=O)[O-],4.346787486224656
CC(=O)Oc1ccccc1C(=O)OCCn1c2ccccc2c(=O)c2ccccc21,4.673664139071248
CC(=O)Oc1ccccc1C(=O)Oc1ccc(CCO)cc1,6.42021640338319
CC(=O)Oc1ccccc1C1=C(c2ccc(S(C)(=O)=O)cc2)COC1=O,8.455931955649724
CC(=O)Oc1ccccc1SCCCCCBr,5.022276394711152
CC(=O)Oc1ccccc1SCCCCCC(=O)O,4.301029995663981
CC(=O)Oc1ccccc1SCCCCCCBr,4.920818753952375
CC(=O)Oc1ccccc1SCCCCCCI,5.0
CC(=O)Oc1ccccc1SCCc1ccccc1,4.0
CC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1.[Na+],4.698970004336019
CC(=O)c1c(O)cc(O)c(C/C=C(\C)CCC=C(C)C)c1O,6.3979400086720375
CC(=O)c1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccc(F)cc2)c1C,5.791587075019647
CC(=O)c1cc(C(C)=O)c2c(=O)cc(-c3ccccc3)oc2c1,5.568636235841013
CC(=O)c1cc2cc(-c3cccc(Cl)c3)oc2cc1O,5.55129368009492
CC(=O)c1ccc(-n2c(C)ccc2-c2ccc(S(C)(=O)=O)cc2)cc1,5.54105916480787
CC(=O)c1ccc(Nc2nc(N3CCCCC3)nc(N3CCCCC3)n2)cc1,5.617982957425132
CC(=O)c1ccc(Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,5.872895201635193
CC(=O)c1cccc(OC(=O)c2c(-c3ccccc3)sc3c2CCCC3)c1,6.508638306165727
CC(=O)c1nnn(-c2ccc(C(=O)O)cc2)c1C,6.376750709602099
CC(=O)c1nnn(-c2ccc(Cl)cc2)c1C,6.920818753952375
CC(=O)c1nnn(-c2ccc(F)cc2)c1C,6.638272163982407
CC(=O)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,6.5376020021010435
CC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,6.270983403751747
CC(=O)n1nc(-c2ccc(Cl)cc2)cc1-c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,5.554395796726403
CC(=O)n1nc(-c2ccccc2)cc1-c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,5.714442690992226
CC(C(=O)NCCc1c[nH]c2ccc(O)cc12)c1ccc(-c2ccccc2)c(F)c1,5.096910013008056
CC(C(=O)NCCc1c[nH]c2ccc(O)cc12)c1cccc(Oc2ccccc2)c1,5.154901959985743
CC(C(=O)Nc1c(C#N)cnn1-c1ccc(S(N)(=O)=O)cc1)N1CCOCC1,6.910801633194851
CC(C(=O)O)c1cc(C(=O)c2ccccc2)ccc1O,6.522878745280337
CC(C(=O)O)c1ccc(-c2ccc3[nH]ccc3c2)cc1,6.721246399047171
CC(C(=O)O)c1ccc(-c2cccc(OC(=O)NC3CC3)c2)c(F)c1,4.129011186239425
CC(C(=O)O)c1ccc(-c2cccc(OC(=O)NCCC3CCCCC3)c2)c(F)c1,4.962591779677412
CC(C(=O)O)c1ccc(-c2cccc(OC(=O)NCCCc3ccccc3)c2)c(F)c1,5.207608310501746
CC(C(=O)O)c1ccc(-c2cccc(OC(=O)Nc3ccccc3)c2)c(F)c1,5.568636235841013
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,6.21393610606145
CC(C(=O)O)c1ccc(-c2ccccc2)cc1,7.6777807052660805
CC(C(=O)O)c1ccc(-c2ccn(C(F)F)c(=O)c2)cc1,5.619788758288394
CC(C(=O)O)c1ccc(=O)n(C(F)F)c1,5.1938200260161125
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,5.560667306169737
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,4.8696662315049934
CC(C(=O)O)c1ccc(CC2CCCC2O)cc1,4.657577319177793
CC(C(=O)O)c1ccc(C[C@@H]2CCC[C@@H]2O)cc1,4.913640169325252
CC(C(=O)O)c1ccc(C[C@@H]2CCC[C@@H]2O)cc1Br,4.468521082957745
CC(C(=O)O)c1ccc(C[C@@H]2CCC[C@@H]2O)cc1F,4.318758762624412
CC(C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1,5.619788758288394
CC(C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1Br,5.070581074285707
CC(C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1F,5.508638306165727
CC(C(=O)O)c1ccc(C[C@H]2CCC[C@H]2O)cc1,4.913640169325252
CC(C(=O)O)c1ccc(C[SiH](C)C)cc1,5.080921907623926
CC(C(=O)O)c1ccc(Cc2ccco2)cc1F,5.3872161432802645
CC(C(=O)O)c1ccc(Cc2cccs2)cc1F,4.886056647693163
CC(C(=O)O)c1ccc(Cc2ccoc2)cc1F,5.3979400086720375
CC(C(=O)O)c1ccc(Cc2ccsc2)cc1F,5.080921907623926
CC(C(=O)O)c1ccc(NC2CCCC2)cc1F,4.671620396561262
CC(C(=O)O)c1ccc(N[C@H]2CCC[C@@H]2O)cc1F,4.853871964321762
CC(C(=O)O)c1ccc(OC2CCCC2)cc1F,4.580044251510242
CC(C(=O)O)c1ccc(OC2CCCC2=O)cc1F,4.617982957425132
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,6.991399828238082
CC(C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3ccc(Cl)cc3)c2c1,4.140861702705469
CC(C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3cocn3)c2c1,4.555955204081924
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,6.473153530607523
CC(C(=O)O)c1ccccc1-c1ccn(C(F)F)c(=O)c1,5.585026652029182
CC(C(=O)O)c1cccn(C(F)F)c1=O,5.229147988357856
CC(C(=O)O)c1ccn(C(F)F)c(=O)c1,5.259637310505756
CC(C(=O)OCC(CO[N+](=O)[O-])O[N+](=O)[O-])c1ccc(C(=O)c2cccs2)cc1,5.568636235841013
CC(C(=O)OCC(CO[N+](=O)[O-])O[N+](=O)[O-])c1cccc(C(=O)c2ccccc2)c1,6.130768280269024
CC(C(=O)OCCO[N+](=O)[O-])c1ccc(C(=O)c2cccs2)cc1,5.236572006437063
CC(C(=O)OCCO[N+](=O)[O-])c1ccc2c(c1)[nH]c1ccc(Cl)cc12,4.187086643357144
CC(C(=O)OCCO[N+](=O)[O-])c1cccc(C(=O)c2ccccc2)c1,6.113509274827518
CC(C(=O)[O-])c1ccc(CC2CCCC2=O)c(-c2ccc(F)cc2)c1.[Na+],4.443697499232712
CC(C(=O)[O-])c1ccc(CC2CCCC2=O)c(-c2ccc(OC(F)(F)F)cc2)c1.[Na+],4.142667503568732
CC(C(=O)[O-])c1ccc(CC2CCCC2=O)c(Br)c1.[Na+],4.638272163982407
CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1-c1ccc(C(=O)[O-])cc1.[Na+].[Na+],4.119186407719209
CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1-c1ccc(F)cc1.[Na+],4.443697499232712
CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1-c1ccc(O)cc1.[Na+],4.958607314841775
CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1-c1ccccc1.[Na+],4.154901959985743
CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1.[Na+],4.997839313108679
CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1Br.[Na+],4.186086731041035
CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1Cl.[Na+],5.698970004336019
CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1F.[Na+],4.84926796342835
CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1[N+](=O)[O-].[Na+],4.309803919971486
CC(C(=O)[O-])c1ccc(C[C@H]2CCC[C@@H]2O)cc1-c1ccc(O)cc1.[Na+],4.698970004336019
CC(C(=O)[O-])c1ccc(C[C@H]2CCC[C@H]2O)cc1-c1ccc(O)cc1.[Na+],4.769551078621726
CC(C)(C)C#CC1=C(c2ccc(S(C)(=O)=O)cc2)CCC1=O,6.05395269865476
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,7.096910013008056
CC(C)(C)OC1Oc2ccccc2-c2nc(NN)ncc21,7.221848749616356
CC(C)(C)Oc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,7.481486060122112
CC(C)(C)c1cc(-c2cc(=S)ss2)cc(C(C)(C)C)c1O,8.142667503568731
CC(C)(C)c1cc(-c2cccs2)cc2c1OCC2(C)C,7.154901959985743
